Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;RI;180106;kg;Lazio;P;sostanze chimiche pericolose o contenenti sostanze pericolose;9091.0;10202.0;10282.0
2026;RI;180106;l;Lazio;P;sostanze chimiche pericolose o contenenti sostanze pericolose;355.0;444.0;464.0
2026;RI;180107;kg;Lazio;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;5169.0;5811.0;5811.0
2026;RI;180108;kg;Lazio;P;medicinali citotossici e citostatici;4741.0;5185.0;5185.0
2026;RI;180109;kg;Lazio;NP;medicinali diversi da quelli di cui alla voce 18 01 08;15207.0;15207.0;15207.0
2026;RI;180109;l;Lazio;NP;medicinali diversi da quelli di cui alla voce 18 01 08;120.0;120.0;120.0
2026;RI;180202;kg;Lazio;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;1011.0;1320.0;1320.0
2026;RI;180205;kg;Lazio;P;sostanze chimiche pericolose o contenenti sostanze pericolose;554.0;775.0;775.0
2026;RI;190102;kg;Lazio;NP;materiali ferrosi estratti da ceneri pesanti;;1625.0;1625.0
2026;RI;190110;kg;Lazio;P;carbone attivo esaurito prodotto dal trattamento dei fumi;330.0;2710.0;2710.0
2026;RI;190801;kg;Lazio;NP;Residui di vagliatura;13470.0;18010.0;18205.0
2026;RI;190802;kg;Lazio;NP;rifiuti da dissabbiamento;167940.0;170240.0;170640.0
2026;RI;190805;kg;Lazio;NP;fanghi prodotti dal trattamento delle acque reflue urbane;2305242.0;2928242.0;3063242.0
2026;RI;190806;kg;Lazio;P;resine a scambio ionico saturate o esaurite;53.0;53.0;53.0
2026;RI;190812;kg;Lazio;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;2000890.0;2314420.0;2338630.0
2026;RI;190813;kg;Lazio;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;82230.0;139230.0;139230.0
2026;RI;190814;kg;Lazio;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;20000.0;20000.0;20000.0
2026;RI;190814;l;Lazio;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;11000.0;11000.0;11000.0
2026;RI;190901;kg;Lazio;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;36000.0;36000.0;36000.0
2026;RI;190904;kg;Lazio;NP;carbone attivo esaurito;5680.0;5680.0;5860.0
2026;RI;190905;kg;Lazio;NP;resine a scambio ionico saturate o esaurite;948.0;1018.0;1018.0
2026;RI;191106;kg;Lazio;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 19 11 05;17640.0;17820.0;17820.0
2026;RI;191199;kg;Lazio;NP;rifiuti non specificati altrimenti;12320.0;12320.0;12320.0
2026;RI;191202;kg;Lazio;NP;metalli ferrosi;511671.0;708811.0;708811.0
2026;RI;191203;kg;Lazio;NP;metalli non ferrosi;29917.0;39297.0;39297.0
2026;RI;191204;kg;Lazio;NP;plastica e gomma;220.0;220.0;220.0
2026;RI;191207;kg;Lazio;NP;legno diverso da quello di cui alla voce 19 12 06;516440.0;626760.0;626760.0
2026;RI;191212;kg;Lazio;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;32946.0;33569.0;33569.0
2026;RI;191302;kg;Lazio;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;900.0;900.0;900.0
2026;RI;200101;kg;Lazio;NP;carta e cartone;7980.0;7980.0;7980.0
2026;RI;200101;l;Lazio;NP;carta e cartone;151000.0;175000.0;175000.0
2026;RI;200102;l;Lazio;NP;vetro;23000.0;26000.0;26000.0
2026;RI;200108;kg;Lazio;NP;rifiuti biodegradabili di cucine e mense;6160.0;6160.0;6160.0
2026;RI;200108;l;Lazio;NP;rifiuti biodegradabili di cucine e mense;10000.0;10000.0;10000.0
2026;RI;200110;kg;Lazio;NP;abbigliamento;150.0;150.0;150.0
2026;RI;200110;l;Lazio;NP;abbigliamento;148000.0;162000.0;162000.0
2026;RI;200121;kg;Lazio;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;355.0;366.0;366.0
2026;RI;200121;l;Lazio;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;1000.0;1000.0;1000.0
2026;RI;200123;kg;Lazio;P;apparecchiature fuori uso contenenti clorofluorocarburi;870.0;1310.0;1310.0
2026;RI;200125;kg;Lazio;NP;oli e grassi commestibili;15610.0;16790.0;16790.0
2026;RI;200135;kg;Lazio;P;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alla voce 20 01 21 e 20 01 23, contenenti componenti pericolosi (2);50.0;50.0;50.0
2026;RI;200136;kg;Lazio;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;525.0;1107.0;1107.0
2026;RI;200138;kg;Lazio;NP;legno diverso da quello di cui alla voce 20 01 37;4000.0;4000.0;4000.0
2026;RI;200138;l;Lazio;NP;legno diverso da quello di cui alla voce 20 01 37;23000.0;26000.0;26000.0
2026;RI;200139;kg;Lazio;NP;plastica;16080.0;16080.0;16080.0
2026;RI;200139;l;Lazio;NP;plastica;283000.0;317000.0;317000.0
2026;RI;200140;l;Lazio;NP;metalli;63000.0;70000.0;70000.0
2026;RI;200199;kg;Lazio;NP;altre frazioni non specificate altrimenti;15.0;15.0;15.0
2026;RI;200201;kg;Lazio;NP;rifiuti biodegradabili;31230.0;31230.0;31230.0
2026;RI;200203;kg;Lazio;NP;altri rifiuti non biodegradabili;4220.0;4220.0;4220.0
2026;RI;200301;kg;Lazio;NP;rifiuti urbani non differenziati;17520.0;20320.0;20320.0
2026;RI;200303;kg;Lazio;NP;residui della pulizia stradale;21000.0;21000.0;21000.0
2026;RI;200304;kg;Lazio;NP;fanghi delle fosse settiche;3500.0;3500.0;3500.0
2026;RI;200307;kg;Lazio;NP;rifiuti ingombranti;22220.0;22820.0;22820.0
2026;RI;200307;l;Lazio;NP;rifiuti ingombranti;140000.0;143000.0;143000.0
2026;RI;200399;kg;Lazio;NP;rifiuti urbani non specificati altrimenti;37.0;37.0;37.0
2026;RM;010102;kg;Lazio;NP;rifiuti da estrazione di minerali non metalliferi;300.0;300.0;300.0
2026;RM;010307;kg;Lazio;P;altri rifiuti contenenti sostanze pericolose prodotti da trattamenti chimici e fisici di minerali metalliferi;110.0;110.0;110.0
2026;RM;010308;kg;Lazio;NP;polveri e residui affini, diversi da quelli di cui alla voce 01 03 07;8.0;8.0;8.0
2026;RM;010408;kg;Lazio;NP;scarti di ghiaia e pietrisco, diversi da quelli di cui alla voce 01 04 07;5990.0;5990.0;5990.0
2026;RM;010409;kg;Lazio;NP;scarti di sabbia e argilla;23080.0;23080.0;23080.0
2026;RM;010413;kg;Lazio;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;3157927.0;3487817.0;3903087.0
2026;RM;010413;l;Lazio;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;84600.0;84600.0;130600.0
2026;RM;010504;kg;Lazio;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;400.0;400.0;400.0
2026;RM;010507;kg;Lazio;NP;fanghi e rifiuti di perforazione contenenti barite, diversi da quelli delle voci 01 05 05 e 01 05 06;3260220.0;3260220.0;3370940.0
2026;RM;010599;kg;Lazio;NP;rifiuti non specificati altrimenti;50118654.0;55154914.0;55154914.0
2026;RM;020104;kg;Lazio;NP;rifiuti plastici (ad esclusione degli imballaggi);61655.0;92157.0;92157.0
2026;RM;020106;kg;Lazio;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;254302.0;324102.0;324602.0
2026;RM;020106;l;Lazio;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;11300.0;11300.0;11300.0
2026;RM;020108;kg;Lazio;P;rifiuti agrochimici contenenti sostanze pericolose;96.0;106.0;106.0
2026;RM;020201;kg;Lazio;NP;fanghi da operazioni di lavaggio e pulizia;964220.0;1138940.0;1166300.0
2026;RM;020201;l;Lazio;NP;fanghi da operazioni di lavaggio e pulizia;;2000.0;2000.0
2026;RM;020203;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;400.0;625.0;625.0
2026;RM;020203;l;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;96000.0;105000.0;105000.0
2026;RM;020204;kg;Lazio;NP;fanghi da trattamento in loco degli effluenti;110480.0;110480.0;110480.0
2026;RM;020301;kg;Lazio;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;5769230.0;7070030.0;7070030.0
2026;RM;020304;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;1626539.0;1997059.0;2017449.0
2026;RM;020304;l;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;284500.0;353500.0;353500.0
2026;RM;020305;kg;Lazio;NP;fanghi da trattamento in loco degli effluenti;125780.0;143380.0;143380.0
2026;RM;020399;kg;Lazio;NP;rifiuti non specificati altrimenti;13800.0;16390.0;16390.0
2026;RM;020501;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;441.0;472.0;472.0
2026;RM;020501;l;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;;1000.0;1000.0
2026;RM;020502;kg;Lazio;NP;fanghi da trattamento in loco degli effluenti;452050.0;507780.0;507780.0
2026;RM;020601;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;9000.0;9000.0;9000.0
2026;RM;020603;kg;Lazio;NP;fanghi da trattamento in loco degli effluenti;66000.0;107480.0;107480.0
2026;RM;020603;l;Lazio;NP;fanghi da trattamento in loco degli effluenti;13420.0;13420.0;13420.0
2026;RM;020704;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;213360.0;218240.0;218240.0
2026;RM;020704;l;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;3600.0;4600.0;4600.0
2026;RM;020705;kg;Lazio;NP;fanghi da trattamento in loco degli effluenti;319560.0;383800.0;383800.0
2026;RM;020705;l;Lazio;NP;fanghi da trattamento in loco degli effluenti;60000.0;60000.0;60000.0
2026;RM;030104;kg;Lazio;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;13522.0;19772.0;19775.0
2026;RM;030105;kg;Lazio;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;423289.0;498717.0;532842.0
2026;RM;030105;l;Lazio;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;272600.0;275600.0;276200.0
2026;RM;030307;kg;Lazio;NP;scarti della separazione meccanica nella produzione di polpa da rifiuti di carta e cartone;60780.0;60780.0;60780.0
2026;RM;030308;kg;Lazio;NP;scarti della selezione di carta e cartone destinati ad essere riciclati;7660.0;7660.0;7660.0
2026;RM;040109;kg;Lazio;NP;rifiuti delle operazioni di confezionamento e finitura;4564.0;4576.0;4576.0
2026;RM;040209;kg;Lazio;NP;rifiuti da materiali compositi (fibre impregnate, elastomeri, plastomeri);42481.0;46288.0;46288.0
2026;RM;040215;kg;Lazio;NP;rifiuti da operazioni di finitura, diversi da quelli di cui alla voce 04 02 14;500.0;500.0;500.0
2026;RM;040217;kg;Lazio;NP;tinture e pigmenti, diversi da quelli di cui alla voce 04 02 16;73.0;73.0;73.0
2026;RM;040222;kg;Lazio;NP;rifiuti da fibre tessili lavorate;15473.0;18018.0;18103.0
2026;RM;050103;kg;Lazio;P;morchie da fondi di serbatoi;24000.0;24000.0;24000.0
2026;RM;050106;kg;Lazio;P;fanghi oleosi prodotti dalla manutenzione di impianti e apparecchiature;9000.0;13390.0;13390.0
2026;RM;050109;kg;Lazio;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;261070.0;261070.0;261070.0
2026;RM;050117;kg;Lazio;NP;Bitume;80.0;80.0;80.0
2026;RM;050601;l;Lazio;P;catrami acidi;80.0;;
2026;RM;060101;kg;Lazio;P;acido solforico e acido solforoso;12453.0;12453.0;12653.0
2026;RM;060101;l;Lazio;P;acido solforico e acido solforoso;2060.0;2060.0;2060.0
2026;RM;060102;kg;Lazio;P;acido cloridrico;542.0;552.0;552.0
2026;RM;060102;l;Lazio;P;acido cloridrico;;150.0;150.0
2026;RM;060103;kg;Lazio;P;acido fluoridrico;;80.0;80.0
2026;RM;060104;kg;Lazio;P;acido fosforico e fosforoso;130.0;130.0;130.0
2026;RM;060105;kg;Lazio;P;acido nitrico e acido nitroso;73.0;73.0;73.0
2026;RM;060105;l;Lazio;P;acido nitrico e acido nitroso;100.0;100.0;100.0
2026;RM;060106;kg;Lazio;P;altri acidi;3740.0;3822.0;3823.0
2026;RM;060106;l;Lazio;P;altri acidi;50.0;50.0;50.0
2026;RM;060203;kg;Lazio;P;idrossido di ammonio;599.0;599.0;599.0
2026;RM;060204;kg;Lazio;P;idrossido di sodio e di potassio;332.0;375.0;375.0
2026;RM;060205;kg;Lazio;P;altre basi;5510.0;5719.0;5719.0
2026;RM;060311;kg;Lazio;P;sali e loro soluzioni, contenenti cianuri;20.0;20.0;20.0
2026;RM;060313;kg;Lazio;P;sali e loro soluzioni, contenenti metalli pesanti;5292.0;5352.0;5376.0
2026;RM;060313;l;Lazio;P;sali e loro soluzioni, contenenti metalli pesanti;1000.0;1000.0;1000.0
2026;RM;060314;kg;Lazio;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;494.0;494.0;494.0
2026;RM;060315;kg;Lazio;P;ossidi metallici contenenti metalli pesanti;319.0;319.0;319.0
2026;RM;060316;kg;Lazio;NP;ossidi metallici, diversi da quelli di cui alla voce 06 03 15;260.0;390.0;390.0
2026;RM;060404;kg;Lazio;P;rifiuti contenenti mercurio;168.0;168.0;178.0
2026;RM;060404;l;Lazio;P;rifiuti contenenti mercurio;5.0;5.0;5.0
2026;RM;060405;kg;Lazio;P;rifiuti contenenti altri metalli pesanti;3052.0;3092.0;3092.0
2026;RM;060405;l;Lazio;P;rifiuti contenenti altri metalli pesanti;40.0;40.0;40.0
2026;RM;060502;kg;Lazio;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;867.0;867.0;867.0
2026;RM;060503;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;55477.0;63464.0;63464.0
2026;RM;061302;kg;Lazio;P;carbone attivo esaurito (tranne 06 07 02);39541.0;44801.0;44921.0
2026;RM;061302;l;Lazio;P;carbone attivo esaurito (tranne 06 07 02);1000.0;2010.0;2010.0
2026;RM;061303;kg;Lazio;NP;nerofumo;100.0;100.0;100.0
2026;RM;061305;kg;Lazio;P;fuliggine;300.0;300.0;300.0
2026;RM;070101;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;56404.0;57404.0;57404.0
2026;RM;070103;kg;Lazio;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;84.0;84.0;84.0
2026;RM;070103;l;Lazio;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;40.0;40.0;40.0
2026;RM;070104;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;6089.0;7502.0;7502.0
2026;RM;070104;l;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;535.0;535.0;535.0
2026;RM;070109;kg;Lazio;P;residui di filtrazione e assorbenti esauriti alogenati;3.0;3.0;3.0
2026;RM;070112;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;2729.0;2729.0;2804.0
2026;RM;070112;l;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;3000.0;3000.0;3000.0
2026;RM;070201;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;1710.0;2730.0;2730.0
2026;RM;070204;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;5510.0;6310.0;6310.0
2026;RM;070208;kg;Lazio;P;altri fondi e residui di reazione;42573.0;53403.0;53403.0
2026;RM;070210;kg;Lazio;P;altri residui di filtrazione e assorbenti esauriti;16113.0;16613.0;22933.0
2026;RM;070213;kg;Lazio;NP;rifiuti plastici;501083.0;528559.0;530251.0
2026;RM;070213;l;Lazio;NP;rifiuti plastici;571000.0;692100.0;692100.0
2026;RM;070214;kg;Lazio;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;;5.0;5.0
2026;RM;070215;l;Lazio;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;12000.0;12000.0;12000.0
2026;RM;070299;kg;Lazio;NP;rifiuti non specificati altrimenti;483034.0;539908.0;575193.0
2026;RM;070301;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;30.0;45.0;45.0
2026;RM;070301;l;Lazio;P;soluzioni acquose di lavaggio e acque madri;180.0;300.0;300.0
2026;RM;070401;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;;18.0;18.0
2026;RM;070404;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;48.0;153.0;153.0
2026;RM;070413;kg;Lazio;P;rifiuti solidi contenenti sostanze pericolose;265.0;347.0;349.0
2026;RM;070501;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;4675.0;4815.0;4815.0
2026;RM;070501;l;Lazio;P;soluzioni acquose di lavaggio e acque madri;28.0;58.0;58.0
2026;RM;070504;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;3043.0;3619.0;3619.0
2026;RM;070504;l;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;1200.0;1200.0;1200.0
2026;RM;070508;kg;Lazio;P;altri fondi e residui di reazione;5437.0;5437.0;5437.0
2026;RM;070510;kg;Lazio;P;altri residui di filtrazione e assorbenti esauriti;3092.0;4092.0;4092.0
2026;RM;070510;l;Lazio;P;altri residui di filtrazione e assorbenti esauriti;6200.0;6200.0;6200.0
2026;RM;070512;l;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;2000.0;2000.0;2000.0
2026;RM;070513;kg;Lazio;P;rifiuti solidi contenenti sostanze pericolose;125644.0;143960.0;143960.0
2026;RM;070513;l;Lazio;P;rifiuti solidi contenenti sostanze pericolose;19035.0;19825.0;20290.0
2026;RM;070514;kg;Lazio;NP;rifiuti solidi diversi da quelli di cui alla voce 07 05 13;67695.0;74495.0;74495.0
2026;RM;070601;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;1197525.0;1402735.0;1402735.0
2026;RM;070608;kg;Lazio;P;altri fondi e residui di reazione;4406.0;4406.0;4406.0
2026;RM;070611;kg;Lazio;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;148905.0;163771.0;164011.0
2026;RM;070611;l;Lazio;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;30400.0;30400.0;30400.0
2026;RM;070612;kg;Lazio;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;1080628.0;1326320.0;1344470.0
2026;RM;070612;l;Lazio;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;68000.0;99500.0;100500.0
2026;RM;070701;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;5239.0;5389.0;5464.0
2026;RM;070701;l;Lazio;P;soluzioni acquose di lavaggio e acque madri;50000.0;50000.0;50000.0
2026;RM;070703;kg;Lazio;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;10067.0;10267.0;10267.0
2026;RM;070703;l;Lazio;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;;;5.0
2026;RM;070704;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;17498.0;19346.0;19543.0
2026;RM;070704;l;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;4841.0;4963.0;4993.0
2026;RM;070708;kg;Lazio;P;altri fondi e residui di reazione;1594.0;1594.0;1594.0
2026;RM;070708;l;Lazio;P;altri fondi e residui di reazione;;10.0;15.0
2026;RM;070709;kg;Lazio;P;residui di filtrazione e assorbenti esauriti alogenati;116.0;130.0;130.0
2026;RM;070710;kg;Lazio;P;altri residui di filtrazione e assorbenti esauriti;1739.0;2098.0;2098.0
2026;RM;070712;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;10.0;10.0;10.0
2026;RM;080111;kg;Lazio;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;232998.0;269067.0;271958.0
2026;RM;080111;l;Lazio;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;19680.0;22531.0;22551.0
2026;RM;080112;kg;Lazio;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;104948.0;124679.0;124679.0
2026;RM;080112;l;Lazio;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;6000.0;6000.0;6000.0
2026;RM;080113;kg;Lazio;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;4820.0;5770.0;5770.0
2026;RM;080115;kg;Lazio;P;fanghi acquosi contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;121.0;121.0;121.0
2026;RM;080117;kg;Lazio;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;3019.0;3499.0;3843.0
2026;RM;080118;kg;Lazio;NP;fanghi prodotti dalla rimozione di pitture e vernici, diversi da quelli di cui alla voce 08 01 17;50.0;50.0;50.0
2026;RM;080119;kg;Lazio;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;3617135.0;3632981.0;3634468.0
2026;RM;080120;kg;Lazio;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;12367.0;12367.0;12367.0
2026;RM;080121;kg;Lazio;P;residui di pittura o di sverniciatori;30053.0;38004.0;38146.0
2026;RM;080121;l;Lazio;P;residui di pittura o di sverniciatori;4197.0;4317.0;4317.0
2026;RM;080201;kg;Lazio;NP;polveri di scarti di rivestimenti;18.0;18.0;18.0
2026;RM;080308;kg;Lazio;NP;rifiuti liquidi acquosi contenenti inchiostro;468794.0;537654.0;565257.0
2026;RM;080308;l;Lazio;NP;rifiuti liquidi acquosi contenenti inchiostro;25040.0;25120.0;25120.0
2026;RM;080312;kg;Lazio;P;scarti di inchiostro, contenenti sostanze pericolose;61265.0;70750.0;73851.0
2026;RM;080312;l;Lazio;P;scarti di inchiostro, contenenti sostanze pericolose;59785.0;61566.0;61566.0
2026;RM;080313;kg;Lazio;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;729.0;716.0;716.0
2026;RM;080316;kg;Lazio;P;residui di soluzioni per incisione;3043.0;3048.0;3952.0
2026;RM;080317;kg;Lazio;P;toner per stampa esauriti, contenenti sostanze pericolose;20616.0;23878.0;24255.0
2026;RM;080317;l;Lazio;P;toner per stampa esauriti, contenenti sostanze pericolose;6293.0;9733.0;9743.0
2026;RM;080318;kg;Lazio;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;92157.0;104428.0;107274.0
2026;RM;080318;l;Lazio;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;20204.0;24664.0;24664.0
2026;RM;080409;kg;Lazio;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;60236.0;62370.0;62475.0
2026;RM;080409;l;Lazio;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;2367.0;2369.0;2369.0
2026;RM;080410;kg;Lazio;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;6096.0;8796.0;8890.0
2026;RM;080415;kg;Lazio;P;rifiuti liquidi acquosi contenenti adesivi o sigillanti, contenenti solventi organici o altre sostanze pericolose;25000.0;25000.0;25000.0
2026;RM;080416;kg;Lazio;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;680.0;740.0;740.0
2026;RM;080501;kg;Lazio;P;isocianati di scarto;30560.0;30705.0;30705.0
2026;RM;090101;kg;Lazio;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;7997.0;11052.0;11112.0
2026;RM;090101;l;Lazio;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;854.0;854.0;854.0
2026;RM;090102;kg;Lazio;P;soluzioni di sviluppo per lastre offset a base acquosa;136279.0;149643.0;172347.0
2026;RM;090102;l;Lazio;P;soluzioni di sviluppo per lastre offset a base acquosa;14040.0;14040.0;14040.0
2026;RM;090104;kg;Lazio;P;soluzioni di fissaggio;1130.0;1503.0;1523.0
2026;RM;090104;l;Lazio;P;soluzioni di fissaggio;93.0;93.0;93.0
2026;RM;090105;kg;Lazio;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;2954.0;5054.0;5054.0
2026;RM;090105;l;Lazio;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;5500.0;5500.0;5500.0
2026;RM;090107;kg;Lazio;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;22899.0;22972.0;22982.0
2026;RM;090108;kg;Lazio;NP;carta e pellicole per fotografia, non contenenti argento o composti dell'argento;3308.0;3308.0;3308.0
2026;RM;090108;l;Lazio;NP;carta e pellicole per fotografia, non contenenti argento o composti dell'argento;120.0;180.0;180.0
2026;RM;100101;kg;Lazio;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);640.0;640.0;640.0
2026;RM;100102;kg;Lazio;NP;ceneri leggere di carbone;2280870.0;2368610.0;2368610.0
2026;RM;100104;kg;Lazio;P;ceneri leggere di olio combustibile e polveri di caldaia;110.0;110.0;810.0
2026;RM;100107;kg;Lazio;NP;rifiuti fangosi prodotti da reazioni a base di calcio nei processi di desolforazione dei fumi;132870.0;136990.0;136990.0
2026;RM;100115;kg;Lazio;NP;ceneri pesanti, scorie e polveri di caldaia prodotte dal coincenerimento, diversi da quelli di cui alla voce 10 01 14;5102.0;5102.0;5102.0
2026;RM;100118;kg;Lazio;P;rifiuti prodotti dalla depurazione dei fumi, contenenti sostanze pericolose;9.0;9.0;9.0
2026;RM;100120;kg;Lazio;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;91240.0;91240.0;91240.0
2026;RM;100121;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 10 01 20;14818.0;14818.0;14818.0
2026;RM;100122;kg;Lazio;P;fanghi acquosi da operazioni di pulizia di caldaie, contenenti sostanze pericolose;228660.0;314192.0;314192.0
2026;RM;100125;kg;Lazio;NP;rifiuti dell'immagazzinamento e della preparazione del combustibile delle centrali termoelettriche a carbone;124.0;124.0;124.0
2026;RM;100126;kg;Lazio;NP;rifiuti prodotti dal trattamento delle acque di raffreddamento;28310.0;28350.0;28350.0
2026;RM;100208;kg;Lazio;NP;rifiuti solidi prodotti dal trattamento dei fumi, diversi da quelli di cui alla voce 10 02 07;10.0;10.0;10.0
2026;RM;100212;kg;Lazio;NP;rifiuti prodotti dal trattamento delle acque di raffreddamento, diversi da quelli di cui alla voce 10 02 11;180.0;180.0;180.0
