Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Var_2026-09-07;Var_2026-09-15
2026;RN;120199;R4;kg;Emilia Romagna;NP;rifiuti non specificati altrimenti;R;145360.0;77190.0
2026;RN;130208;D13;kg;Emilia Romagna;P;altri oli per motori, ingranaggi e lubrificazione;D;0.0;0.0
2026;RN;130401;D13;kg;Emilia Romagna;P;oli di sentina da navigazione interna;D;1200.0;0.0
2026;RN;130403;D13;kg;Emilia Romagna;P;oli di sentina da un altro tipo di navigazione;D;11450.0;0.0
2026;RN;130403;R12;kg;Emilia Romagna;P;oli di sentina da un altro tipo di navigazione;R;136930.0;0.0
2026;RN;130506;R12;kg;Emilia Romagna;P;oli prodotti da separatori olio/acqua;R;237310.0;0.0
2026;RN;130507;D13;kg;Emilia Romagna;P;acque oleose prodotte da separatori olio/acqua;D;0.0;0.0
2026;RN;130701;D13;kg;Emilia Romagna;P;olio combustibile e carburante diesel;D;2550.0;0.0
2026;RN;130701;R3;kg;Emilia Romagna;P;olio combustibile e carburante diesel;R;0.0;0.0
2026;RN;130702;R3;kg;Emilia Romagna;P;Benzina;R;0.0;0.0
2026;RN;130703;D13;kg;Emilia Romagna;P;altri carburanti (comprese le miscele);D;0.0;0.0
2026;RN;130703;R3;kg;Emilia Romagna;P;altri carburanti (comprese le miscele);R;11450.0;0.0
2026;RN;130802;D13;kg;Emilia Romagna;P;altre emulsioni;D;20360.0;0.0
2026;RN;130802;D9;kg;Emilia Romagna;P;altre emulsioni;D;0.0;0.0
2026;RN;150101;R1;kg;Emilia Romagna;NP;imballaggi di carta e cartone;R;0.0;0.0
2026;RN;150101;R12;kg;Emilia Romagna;NP;imballaggi di carta e cartone;R;0.0;0.0
2026;RN;150101;R13;kg;Emilia Romagna;NP;imballaggi di carta e cartone;R;0.0;0.0
2026;RN;150101;R3;kg;Emilia Romagna;NP;imballaggi di carta e cartone;R;1010660.0;278780.0
2026;RN;150102;R1;kg;Emilia Romagna;NP;imballaggi di plastica;R;60560.0;250.0
2026;RN;150102;R12;kg;Emilia Romagna;NP;imballaggi di plastica;R;75100.0;30780.0
2026;RN;150103;R12;kg;Emilia Romagna;NP;imballaggi in legno;R;190960.0;47460.0
2026;RN;150103;R13;kg;Emilia Romagna;NP;imballaggi in legno;R;0.0;0.0
2026;RN;150103;R3;kg;Emilia Romagna;NP;imballaggi in legno;R;1640.0;0.0
2026;RN;150104;R12;kg;Emilia Romagna;NP;imballaggi metallici;R;0.0;0.0
2026;RN;150104;R13;kg;Emilia Romagna;NP;imballaggi metallici;R;0.0;0.0
2026;RN;150104;R4;kg;Emilia Romagna;NP;imballaggi metallici;R;1980.0;660.0
2026;RN;150105;D13;kg;Emilia Romagna;NP;imballaggi compositi;D;0.0;0.0
2026;RN;150105;R1;kg;Emilia Romagna;NP;imballaggi compositi;R;3240.0;0.0
2026;RN;150105;R12;kg;Emilia Romagna;NP;imballaggi compositi;R;78240.0;18460.0
2026;RN;150106;R1;kg;Emilia Romagna;NP;imballaggi in materiali misti;R;726330.0;32210.0
2026;RN;150106;R12;kg;Emilia Romagna;NP;imballaggi in materiali misti;R;1598140.0;528420.0
2026;RN;150106;R13;kg;Emilia Romagna;NP;imballaggi in materiali misti;R;0.0;0.0
2026;RN;150107;R12;kg;Emilia Romagna;NP;imballaggi di vetro;R;2141830.0;519780.0
2026;RN;150107;R13;kg;Emilia Romagna;NP;imballaggi di vetro;R;0.0;0.0
2026;RN;150109;R13;kg;Emilia Romagna;NP;imballaggi in materia tessile;R;0.0;0.0
2026;RN;150110;;kg;Emilia Romagna;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;;0.0;0.0
2026;RN;150110;D13;kg;Emilia Romagna;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;D;0.0;0.0
2026;RN;150110;R12;kg;Emilia Romagna;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;RN;150110;R13;kg;Emilia Romagna;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;RN;150110;R4;kg;Emilia Romagna;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;RN;150202;D13;kg;Emilia Romagna;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;0.0;0.0
2026;RN;150202;D9;kg;Emilia Romagna;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;2640.0;0.0
2026;RN;150202;R12;kg;Emilia Romagna;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R;0.0;0.0
2026;RN;150203;D13;kg;Emilia Romagna;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;0.0;0.0
2026;RN;150203;D9;kg;Emilia Romagna;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;1140.0;0.0
2026;RN;150203;R1;kg;Emilia Romagna;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;6740.0;0.0
2026;RN;150203;R12;kg;Emilia Romagna;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;0.0;0.0
2026;RN;160103;R12;kg;Emilia Romagna;NP;pneumatici fuori uso;R;0.0;0.0
2026;RN;160103;R13;kg;Emilia Romagna;NP;pneumatici fuori uso;R;0.0;0.0
2026;RN;160104;R13;kg;Emilia Romagna;P;veicoli fuori uso;R;45121.0;11800.0
2026;RN;160104;R4;kg;Emilia Romagna;P;veicoli fuori uso;R;798473.0;131304.0
2026;RN;160106;R12;kg;Emilia Romagna;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;0.0;0.0
2026;RN;160106;R13;kg;Emilia Romagna;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;0.0;0.0
2026;RN;160106;R4;kg;Emilia Romagna;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;77721.0;26909.0
2026;RN;160107;R13;kg;Emilia Romagna;P;filtri dell'olio;R;0.0;0.0
2026;RN;160112;D13;kg;Emilia Romagna;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;D;0.0;0.0
2026;RN;160112;R12;kg;Emilia Romagna;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R;0.0;0.0
2026;RN;160116;R12;kg;Emilia Romagna;NP;serbatoi per gas liquefatto;R;0.0;55.0
2026;RN;160116;R4;kg;Emilia Romagna;NP;serbatoi per gas liquefatto;R;0.0;0.0
2026;RN;160117;R12;kg;Emilia Romagna;NP;metalli ferrosi;R;6655.0;2360.0
2026;RN;160117;R13;kg;Emilia Romagna;NP;metalli ferrosi;R;0.0;0.0
2026;RN;160117;R4;kg;Emilia Romagna;NP;metalli ferrosi;R;23420.0;17000.0
2026;RN;160118;R12;kg;Emilia Romagna;NP;metalli non ferrosi;R;0.0;0.0
2026;RN;160118;R4;kg;Emilia Romagna;NP;metalli non ferrosi;R;0.0;285.0
2026;RN;160119;D13;kg;Emilia Romagna;NP;plastica;D;0.0;0.0
2026;RN;160119;R12;kg;Emilia Romagna;NP;plastica;R;0.0;0.0
2026;RN;160119;R3;kg;Emilia Romagna;NP;plastica;R;0.0;0.0
2026;RN;160120;R12;kg;Emilia Romagna;NP;vetro;R;0.0;0.0
2026;RN;160120;R13;kg;Emilia Romagna;NP;vetro;R;0.0;0.0
2026;RN;160121;R12;kg;Emilia Romagna;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R;0.0;0.0
2026;RN;160122;D13;kg;Emilia Romagna;NP;componenti non specificati altrimenti;D;0.0;0.0
2026;RN;160122;R12;kg;Emilia Romagna;NP;componenti non specificati altrimenti;R;0.0;0.0
2026;RN;160122;R13;kg;Emilia Romagna;NP;componenti non specificati altrimenti;R;0.0;0.0
2026;RN;160211;R13;kg;Emilia Romagna;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R;0.0;0.0
2026;RN;160211;R4;kg;Emilia Romagna;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R;20707.0;0.0
2026;RN;160213;R12;kg;Emilia Romagna;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;0.0;0.0
2026;RN;160213;R13;kg;Emilia Romagna;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;0.0;0.0
2026;RN;160214;R12;kg;Emilia Romagna;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;26440.0;5570.0
2026;RN;160214;R13;kg;Emilia Romagna;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;0.0;0.0
2026;RN;160214;R4;kg;Emilia Romagna;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;11978.0;0.0
2026;RN;160216;R12;kg;Emilia Romagna;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;4000.0;6070.0
2026;RN;160216;R13;kg;Emilia Romagna;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;0.0;0.0
2026;RN;160216;R4;kg;Emilia Romagna;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;0.0;0.0
2026;RN;160303;D13;kg;Emilia Romagna;P;rifiuti inorganici contenenti sostanze pericolose;D;0.0;0.0
2026;RN;160303;D9;kg;Emilia Romagna;P;rifiuti inorganici contenenti sostanze pericolose;D;83190.0;0.0
2026;RN;160303;R12;kg;Emilia Romagna;P;rifiuti inorganici contenenti sostanze pericolose;R;0.0;0.0
2026;RN;160304;D13;kg;Emilia Romagna;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D;0.0;0.0
2026;RN;160304;D9;kg;Emilia Romagna;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D;93540.0;0.0
2026;RN;160304;R12;kg;Emilia Romagna;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R;0.0;0.0
2026;RN;160305;D13;kg;Emilia Romagna;P;rifiuti organici contenenti sostanze pericolose;D;0.0;0.0
2026;RN;160305;D9;kg;Emilia Romagna;P;rifiuti organici contenenti sostanze pericolose;D;920.0;0.0
2026;RN;160305;R12;kg;Emilia Romagna;P;rifiuti organici contenenti sostanze pericolose;R;0.0;0.0
2026;RN;160306;D13;kg;Emilia Romagna;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D;0.0;0.0
2026;RN;160306;D9;kg;Emilia Romagna;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D;12030.0;0.0
2026;RN;160306;R1;kg;Emilia Romagna;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;37910.0;7480.0
2026;RN;160306;R12;kg;Emilia Romagna;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;0.0;0.0
2026;RN;160504;R12;kg;Emilia Romagna;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;RN;160504;R13;kg;Emilia Romagna;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;RN;160505;R12;kg;Emilia Romagna;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R;0.0;0.0
2026;RN;160505;R13;kg;Emilia Romagna;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R;0.0;0.0
2026;RN;160509;D9;kg;Emilia Romagna;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;D;0.0;0.0
2026;RN;160509;R12;kg;Emilia Romagna;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;R;0.0;0.0
2026;RN;160601;R13;kg;Emilia Romagna;P;batterie al piombo;R;0.0;0.0
2026;RN;160602;R13;kg;Emilia Romagna;P;batterie al nichel-cadmio;R;0.0;0.0
2026;RN;160604;R12;kg;Emilia Romagna;NP;batterie alcaline (tranne 16 06 03);R;0.0;0.0
2026;RN;160604;R13;kg;Emilia Romagna;NP;batterie alcaline (tranne 16 06 03);R;0.0;0.0
2026;RN;160708;D13;kg;Emilia Romagna;P;rifiuti contenenti oli;D;271450.0;0.0
2026;RN;160708;D9;kg;Emilia Romagna;P;rifiuti contenenti oli;D;2800.0;0.0
2026;RN;160708;R12;kg;Emilia Romagna;P;rifiuti contenenti oli;R;0.0;0.0
2026;RN;160708;R3;kg;Emilia Romagna;P;rifiuti contenenti oli;R;0.0;0.0
2026;RN;160709;D13;kg;Emilia Romagna;P;rifiuti contenenti altre sostanze pericolose;D;0.0;0.0
2026;RN;160802;D13;kg;Emilia Romagna;P;catalizzatori esauriti contenenti metalli di transizione pericolosi o composti di metalli di transizione pericolosi;D;0.0;0.0
2026;RN;161001;D13;kg;Emilia Romagna;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;16900.0;0.0
2026;RN;161001;D9;kg;Emilia Romagna;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;27580.0;0.0
2026;RN;161001;R12;kg;Emilia Romagna;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;R;0.0;0.0
2026;RN;161002;D13;kg;Emilia Romagna;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;7150.0;0.0
2026;RN;161002;D9;kg;Emilia Romagna;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;575360.0;0.0
2026;RN;161103;D13;kg;Emilia Romagna;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;161104;R12;kg;Emilia Romagna;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R;0.0;0.0
2026;RN;161105;D9;kg;Emilia Romagna;P;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;161106;D9;kg;Emilia Romagna;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;D;3580.0;0.0
2026;RN;161106;R12;kg;Emilia Romagna;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;R;0.0;0.0
2026;RN;170101;R12;kg;Emilia Romagna;NP;cemento;R;215620.0;0.0
2026;RN;170101;R13;kg;Emilia Romagna;NP;cemento;R;0.0;0.0
2026;RN;170101;R5;kg;Emilia Romagna;NP;cemento;R;4874690.0;0.0
2026;RN;170102;R12;kg;Emilia Romagna;NP;mattoni;R;348600.0;0.0
2026;RN;170102;R13;kg;Emilia Romagna;NP;mattoni;R;0.0;0.0
2026;RN;170102;R5;kg;Emilia Romagna;NP;mattoni;R;436020.0;0.0
2026;RN;170103;R12;kg;Emilia Romagna;NP;mattonelle e ceramiche;R;169980.0;0.0
2026;RN;170103;R13;kg;Emilia Romagna;NP;mattonelle e ceramiche;R;0.0;0.0
2026;RN;170103;R5;kg;Emilia Romagna;NP;mattonelle e ceramiche;R;0.0;0.0
2026;RN;170106;D9;kg;Emilia Romagna;P;miscugli o frazioni separate di cemento, mattoni, mattonelle e ceramiche, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;170107;R12;kg;Emilia Romagna;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;391290.0;0.0
2026;RN;170107;R13;kg;Emilia Romagna;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;0.0;0.0
2026;RN;170107;R5;kg;Emilia Romagna;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;215230.0;0.0
2026;RN;170201;R12;kg;Emilia Romagna;NP;legno;R;76230.0;10140.0
2026;RN;170202;R12;kg;Emilia Romagna;NP;vetro;R;0.0;0.0
2026;RN;170203;D13;kg;Emilia Romagna;NP;plastica;D;0.0;0.0
2026;RN;170203;R1;kg;Emilia Romagna;NP;plastica;R;0.0;0.0
2026;RN;170203;R12;kg;Emilia Romagna;NP;plastica;R;2800.0;0.0
2026;RN;170204;D13;kg;Emilia Romagna;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;D;0.0;0.0
2026;RN;170204;R12;kg;Emilia Romagna;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;R;0.0;0.0
2026;RN;170301;D13;kg;Emilia Romagna;P;miscele bituminose contenenti catrame di carbone;D;0.0;0.0
2026;RN;170301;R12;kg;Emilia Romagna;P;miscele bituminose contenenti catrame di carbone;R;0.0;0.0
2026;RN;170302;D13;kg;Emilia Romagna;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;D;0.0;0.0
2026;RN;170302;D9;kg;Emilia Romagna;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;D;0.0;0.0
2026;RN;170302;R12;kg;Emilia Romagna;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;0.0;0.0
2026;RN;170302;R13;kg;Emilia Romagna;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;1000000.0;0.0
2026;RN;170302;R5;kg;Emilia Romagna;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;46581500.0;2190560.0
2026;RN;170401;R12;kg;Emilia Romagna;NP;rame, bronzo, ottone;R;853.0;0.0
2026;RN;170401;R13;kg;Emilia Romagna;NP;rame, bronzo, ottone;R;0.0;0.0
2026;RN;170401;R4;kg;Emilia Romagna;NP;rame, bronzo, ottone;R;1610.0;1940.0
2026;RN;170402;R12;kg;Emilia Romagna;NP;alluminio;R;0.0;0.0
2026;RN;170402;R13;kg;Emilia Romagna;NP;alluminio;R;0.0;0.0
2026;RN;170402;R4;kg;Emilia Romagna;NP;alluminio;R;24120.0;18603.0
2026;RN;170403;R12;kg;Emilia Romagna;NP;piombo;R;0.0;0.0
2026;RN;170404;R13;kg;Emilia Romagna;NP;zinco;R;0.0;0.0
2026;RN;170405;R12;kg;Emilia Romagna;NP;ferro e acciaio;R;11000.0;5000.0
2026;RN;170405;R13;kg;Emilia Romagna;NP;ferro e acciaio;R;0.0;0.0
2026;RN;170405;R4;kg;Emilia Romagna;NP;ferro e acciaio;R;331300.0;277300.0
2026;RN;170407;R12;kg;Emilia Romagna;NP;metalli misti;R;34595.0;1065.0
2026;RN;170407;R13;kg;Emilia Romagna;NP;metalli misti;R;0.0;0.0
2026;RN;170407;R4;kg;Emilia Romagna;NP;metalli misti;R;0.0;0.0
2026;RN;170411;R13;kg;Emilia Romagna;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;9248.0;0.0
2026;RN;170411;R4;kg;Emilia Romagna;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;RN;170503;D13;kg;Emilia Romagna;P;terra e rocce, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;170503;D9;kg;Emilia Romagna;P;terra e rocce, contenenti sostanze pericolose;D;25340.0;0.0
2026;RN;170503;R12;kg;Emilia Romagna;P;terra e rocce, contenenti sostanze pericolose;R;0.0;0.0
2026;RN;170504;D13;kg;Emilia Romagna;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;0.0;0.0
2026;RN;170504;D9;kg;Emilia Romagna;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;101280.0;0.0
2026;RN;170504;R12;kg;Emilia Romagna;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;4392420.0;0.0
2026;RN;170504;R5;kg;Emilia Romagna;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;11502830.0;0.0
2026;RN;170506;D9;kg;Emilia Romagna;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;D;0.0;0.0
2026;RN;170603;D13;kg;Emilia Romagna;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;0.0;0.0
2026;RN;170603;D9;kg;Emilia Romagna;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;0.0;0.0
2026;RN;170603;R12;kg;Emilia Romagna;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;R;0.0;0.0
2026;RN;170604;D13;kg;Emilia Romagna;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;0.0;0.0
2026;RN;170604;R1;kg;Emilia Romagna;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;61230.0;6320.0
2026;RN;170604;R12;kg;Emilia Romagna;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;8740.0;0.0
2026;RN;170802;R12;kg;Emilia Romagna;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;14300.0;0.0
2026;RN;170802;R13;kg;Emilia Romagna;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;0.0;0.0
2026;RN;170802;R5;kg;Emilia Romagna;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;662210.0;156400.0
2026;RN;170903;D13;kg;Emilia Romagna;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;0.0;0.0
2026;RN;170903;D9;kg;Emilia Romagna;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;33200.0;0.0
2026;RN;170903;R12;kg;Emilia Romagna;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;R;0.0;0.0
2026;RN;170904;D13;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;0.0;0.0
2026;RN;170904;D9;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;176410.0;0.0
2026;RN;170904;R1;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;12640.0;4660.0
2026;RN;170904;R12;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;5308320.0;335190.0
2026;RN;170904;R13;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;0.0;0.0
2026;RN;170904;R5;kg;Emilia Romagna;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;22809750.0;1000000.0
2026;RN;180107;R1;kg;Emilia Romagna;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;R;17.0;0.0
2026;RN;180109;R12;kg;Emilia Romagna;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R;0.0;0.0
2026;RN;180208;R12;kg;Emilia Romagna;NP;medicinali diversi da quelli di cui alla voce 18 02 07;R;0.0;0.0
2026;RN;190110;D13;kg;Emilia Romagna;P;carbone attivo esaurito prodotto dal trattamento dei fumi;D;0.0;0.0
2026;RN;190110;R12;kg;Emilia Romagna;P;carbone attivo esaurito prodotto dal trattamento dei fumi;R;0.0;0.0
2026;RN;190111;D9;kg;Emilia Romagna;P;ceneri pesanti e scorie, contenenti sostanze pericolose;D;0.0;0.0
2026;RN;190112;D9;kg;Emilia Romagna;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;D;17080.0;0.0
2026;RN;190114;D9;kg;Emilia Romagna;NP;ceneri leggere, diverse da quelle di cui alla voce 19 01 13;D;0.0;0.0
2026;RN;190203;D13;kg;Emilia Romagna;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;0.0;0.0
2026;RN;190203;D9;kg;Emilia Romagna;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;406810.0;0.0
2026;RN;190203;R12;kg;Emilia Romagna;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;R;0.0;0.0
2026;RN;190203;R5;kg;Emilia Romagna;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;R;10808240.0;1806110.0
2026;RN;190204;D9;kg;Emilia Romagna;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;1220304.0;0.0
2026;RN;190204;R3;kg;Emilia Romagna;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R;650570.0;0.0
2026;RN;190205;D9;kg;Emilia Romagna;P;fanghi prodotti da trattamenti chimico-fisici, contenenti sostanze pericolose;D;316010.0;0.0
2026;RN;190206;D9;kg;Emilia Romagna;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;D;0.0;0.0
2026;RN;190207;R12;kg;Emilia Romagna;P;oli e concentrati prodotti da processi di separazione;R;133860.0;0.0
2026;RN;190207;R3;kg;Emilia Romagna;P;oli e concentrati prodotti da processi di separazione;R;715996.0;0.0
2026;RN;190305;D9;kg;Emilia Romagna;NP;rifiuti stabilizzati diversi da quelli di cui alla voce 19 03 04;D;0.0;0.0
2026;RN;190501;R1;kg;Emilia Romagna;NP;parte di rifiuti urbani e simili non compostata;R;396110.0;251000.0
2026;RN;190503;R1;kg;Emilia Romagna;NP;compost fuori specifica;R;0.0;0.0
2026;RN;190699;R1;kg;Emilia Romagna;NP;rifiuti non specificati altrimenti;R;443314.0;113677.0
2026;RN;190703;D8;kg;Emilia Romagna;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;0.0;0.0
2026;RN;190801;D9;kg;Emilia Romagna;NP;Residui di vagliatura;D;23320.0;0.0
2026;RN;190801;R1;kg;Emilia Romagna;NP;Residui di vagliatura;R;42880.0;3660.0
2026;RN;190802;D9;kg;Emilia Romagna;NP;rifiuti da dissabbiamento;D;0.0;0.0
2026;RN;190802;R12;kg;Emilia Romagna;NP;rifiuti da dissabbiamento;R;0.0;0.0
2026;RN;190802;R5;kg;Emilia Romagna;NP;rifiuti da dissabbiamento;R;0.0;0.0
2026;RN;190805;D8;kg;Emilia Romagna;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;0.0;0.0
2026;RN;190805;D9;kg;Emilia Romagna;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;105550.0;0.0
2026;RN;190805;R1;kg;Emilia Romagna;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;15210.0;0.0
2026;RN;190810;D13;kg;Emilia Romagna;P;miscele di oli e grassi prodotte dalla separazione olio/acqua, diverse da quelle di cui alla voce 19 08 09;D;8770.0;0.0
2026;RN;190812;D9;kg;Emilia Romagna;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D;221460.0;0.0
2026;RN;190813;D13;kg;Emilia Romagna;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;0.0;0.0
