Anno;Provincia impianto;Regione;Codice EER;Pericoloso;Descrizione EER;Attivita a destinazione;Tipo operazione;Quantita;Unita di misura
2025;AL;Piemonte;070710;P;altri residui di filtrazione e assorbenti esauriti;R12;R;1940;kg
2025;AL;Piemonte;070712;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;D1;D;20100;kg
2025;AL;Piemonte;070712;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;D10;D;7700;kg
2025;AL;Piemonte;070712;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 07 11;D13;D;10260;kg
2025;AL;Piemonte;080111;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;R12;R;4807;kg
2025;AL;Piemonte;080112;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;D13;D;19500;kg
2025;AL;Piemonte;080112;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;D5;D;12260;kg
2025;AL;Piemonte;080121;P;residui di pittura o di sverniciatori;R12;R;115;kg
2025;AL;Piemonte;080318;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;R12;R;9040;kg
2025;AL;Piemonte;080318;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;R5;R;3669;kg
2025;AL;Piemonte;100701;NP;scorie della produzione primaria e secondaria;R4;R;162;kg
2025;AL;Piemonte;100704;NP;altre polveri e particolato;R4;R;10764;kg
2025;AL;Piemonte;101201;NP;residui di miscela non sottoposti a trattamento termico;R5;R;27590;kg
2025;AL;Piemonte;101208;NP;scarti di ceramica, mattoni, mattonelle e materiali da costruzione (sottoposti a trattamento termico);R5;R;523700;kg
2025;AL;Piemonte;101311;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;R5;R;4590270;kg
2025;AL;Piemonte;110105;P;acidi di decappaggio;R6;R;81580;kg
2025;AL;Piemonte;110106;P;acidi non specificati altrimenti;R4;R;370;kg
2025;AL;Piemonte;110110;NP;fanghi e residui di filtrazione, diversi da quelli di cui alla voce 11 01 09;D1;D;1525840;kg
2025;AL;Piemonte;120101;NP;limatura e trucioli di metalli ferrosi;R12;R;780;kg
2025;AL;Piemonte;120101;NP;limatura e trucioli di metalli ferrosi;R13;R;13830;kg
2025;AL;Piemonte;120101;NP;limatura e trucioli di metalli ferrosi;R4;R;441789;kg
2025;AL;Piemonte;120101;NP;limatura e trucioli di metalli ferrosi;R5;R;5900;kg
2025;AL;Piemonte;120102;NP;polveri e particolato di metalli ferrosi;D1;D;5600;kg
2025;AL;Piemonte;120102;NP;polveri e particolato di metalli ferrosi;R13;R;7920;kg
2025;AL;Piemonte;120102;NP;polveri e particolato di metalli ferrosi;R4;R;941870;kg
2025;AL;Piemonte;120102;NP;polveri e particolato di metalli ferrosi;R5;R;680;kg
2025;AL;Piemonte;120103;NP;limatura e trucioli di metalli non ferrosi;;;12720;kg
2025;AL;Piemonte;120103;NP;limatura e trucioli di metalli non ferrosi;R12;R;5980;kg
2025;AL;Piemonte;120103;NP;limatura e trucioli di metalli non ferrosi;R13;R;10040;kg
2025;AL;Piemonte;120103;NP;limatura e trucioli di metalli non ferrosi;R4;R;2754730;kg
2025;AL;Piemonte;120103;NP;limatura e trucioli di metalli non ferrosi;R5;R;76488;kg
2025;AL;Piemonte;120104;NP;polveri e particolato di metalli non ferrosi;R4;R;110045;kg
2025;AL;Piemonte;120104;NP;polveri e particolato di metalli non ferrosi;R5;R;82260;kg
2025;AL;Piemonte;120105;NP;limatura e trucioli di materiali plastici;R12;R;71190;kg
2025;AL;Piemonte;120105;NP;limatura e trucioli di materiali plastici;R13;R;3945;kg
2025;AL;Piemonte;120105;NP;limatura e trucioli di materiali plastici;R3;R;501271;kg
2025;AL;Piemonte;120113;NP;rifiuti di saldatura;R4;R;769;kg
2025;AL;Piemonte;120117;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;R5;R;1515933;kg
2025;AL;Piemonte;120121;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;R5;R;153616;kg
2025;AL;Piemonte;120199;NP;rifiuti non specificati altrimenti;R4;R;1778386;kg
2025;AL;Piemonte;130105;P;emulsioni non clorurate;R12;R;8280;kg
2025;AL;Piemonte;130205;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;D15;D;220;kg
2025;AL;Piemonte;130205;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R12;R;50315;kg
2025;AL;Piemonte;130206;P;oli sintetici per motori, ingranaggi e lubrificazione;R12;R;56;kg
2025;AL;Piemonte;130703;P;altri carburanti (comprese le miscele);R12;R;195;kg
2025;AL;Piemonte;130802;P;altre emulsioni;R4;R;3895;kg
2025;AL;Piemonte;140601;P;clorofluorocarburi, HCFC, HFC;R3;R;37132;kg
2025;AL;Piemonte;140603;P;altri solventi e miscele di solventi;R12;R;597;kg
2025;AL;Piemonte;140603;P;altri solventi e miscele di solventi;R6;R;198598;kg
2025;AL;Piemonte;150101;NP;imballaggi di carta e cartone;R12;R;1598484;kg
2025;AL;Piemonte;150101;NP;imballaggi di carta e cartone;R13;R;37610;kg
2025;AL;Piemonte;150101;NP;imballaggi di carta e cartone;R3;R;24143034;kg
2025;AL;Piemonte;150102;NP;imballaggi di plastica;D13;D;17290;kg
2025;AL;Piemonte;150102;NP;imballaggi di plastica;D15;D;3100;kg
2025;AL;Piemonte;150102;NP;imballaggi di plastica;R12;R;5837997;kg
2025;AL;Piemonte;150102;NP;imballaggi di plastica;R13;R;2564735;kg
2025;AL;Piemonte;150102;NP;imballaggi di plastica;R3;R;9089400;kg
2025;AL;Piemonte;150103;NP;imballaggi in legno;R12;R;748615;kg
2025;AL;Piemonte;150103;NP;imballaggi in legno;R13;R;1287588;kg
2025;AL;Piemonte;150103;NP;imballaggi in legno;R3;R;9465107;kg
2025;AL;Piemonte;150103;NP;imballaggi in legno;R4;R;50872;kg
2025;AL;Piemonte;150104;NP;imballaggi metallici;R12;R;623270;kg
2025;AL;Piemonte;150104;NP;imballaggi metallici;R13;R;340;kg
2025;AL;Piemonte;150104;NP;imballaggi metallici;R4;R;379574;kg
2025;AL;Piemonte;150105;NP;imballaggi compositi;R12;R;435850;kg
2025;AL;Piemonte;150105;NP;imballaggi compositi;R13;R;130940;kg
2025;AL;Piemonte;150105;NP;imballaggi compositi;R3;R;854300;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;D1;D;266725;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;D13;D;127660;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;D15;D;12940;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;R12;R;21898172;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;R13;R;8340062;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;R3;R;212140;kg
2025;AL;Piemonte;150106;NP;imballaggi in materiali misti;R4;R;1018;kg
2025;AL;Piemonte;150107;NP;imballaggi di vetro;R13;R;4300;kg
2025;AL;Piemonte;150110;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;D15;D;3041;kg
2025;AL;Piemonte;150110;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R12;R;43403;kg
2025;AL;Piemonte;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R12;R;4499;kg
2025;AL;Piemonte;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R4;R;974;kg
2025;AL;Piemonte;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R5;R;4340;kg
2025;AL;Piemonte;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D13;D;25670;kg
2025;AL;Piemonte;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R12;R;33785;kg
2025;AL;Piemonte;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R13;R;34960;kg
2025;AL;Piemonte;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R3;R;260;kg
2025;AL;Piemonte;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R4;R;16457;kg
2025;AL;Piemonte;160103;NP;pneumatici fuori uso;R13;R;47230;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;D1;D;1200;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;D12;D;1060;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;D13;D;945;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;R12;R;909368;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;R13;R;3322564;kg
2025;AL;Piemonte;160104;P;veicoli fuori uso;R4;R;453610;kg
2025;AL;Piemonte;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;D12;D;103;kg
2025;AL;Piemonte;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R12;R;327787;kg
2025;AL;Piemonte;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R13;R;976741;kg
2025;AL;Piemonte;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R4;R;247381;kg
2025;AL;Piemonte;160107;P;filtri dell'olio;R12;R;3475;kg
2025;AL;Piemonte;160107;P;filtri dell'olio;R4;R;733420;kg
2025;AL;Piemonte;160110;P;componenti esplosivi (ad esempio «air bag»);R12;R;3500;kg
2025;AL;Piemonte;160112;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R12;R;6080;kg
2025;AL;Piemonte;160114;P;liquidi antigelo contenenti sostanze pericolose;R12;R;1930;kg
2025;AL;Piemonte;160116;NP;serbatoi per gas liquefatto;R4;R;330;kg
2025;AL;Piemonte;160117;NP;metalli ferrosi;R12;R;26864;kg
2025;AL;Piemonte;160117;NP;metalli ferrosi;R13;R;50615;kg
2025;AL;Piemonte;160117;NP;metalli ferrosi;R4;R;360560;kg
2025;AL;Piemonte;160118;NP;metalli non ferrosi;R12;R;5113;kg
2025;AL;Piemonte;160118;NP;metalli non ferrosi;R4;R;526987;kg
2025;AL;Piemonte;160119;NP;plastica;D1;D;9160;kg
2025;AL;Piemonte;160119;NP;plastica;R12;R;50405;kg
2025;AL;Piemonte;160119;NP;plastica;R13;R;4210;kg
2025;AL;Piemonte;160120;NP;vetro;R12;R;2224;kg
2025;AL;Piemonte;160120;NP;vetro;R13;R;3460;kg
2025;AL;Piemonte;160121;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R12;R;940;kg
2025;AL;Piemonte;160122;NP;componenti non specificati altrimenti;R12;R;45340;kg
2025;AL;Piemonte;160122;NP;componenti non specificati altrimenti;R13;R;50;kg
2025;AL;Piemonte;160210;P;apparecchiature fuori uso contenenti PCB o da essi contaminate, diverse da quelle di cui alla voce 16 02 09;R12;R;4080;kg
2025;AL;Piemonte;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R12;R;270342;kg
2025;AL;Piemonte;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R13;R;218827;kg
2025;AL;Piemonte;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R12;R;403820;kg
2025;AL;Piemonte;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R13;R;42640;kg
2025;AL;Piemonte;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R12;R;778667;kg
2025;AL;Piemonte;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R13;R;61920;kg
2025;AL;Piemonte;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R4;R;246024;kg
2025;AL;Piemonte;160215;P;componenti pericolosi rimossi da apparecchiature fuori uso;R12;R;14369;kg
2025;AL;Piemonte;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R12;R;101546;kg
2025;AL;Piemonte;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R13;R;1220;kg
2025;AL;Piemonte;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R4;R;4430;kg
2025;AL;Piemonte;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R5;R;489;kg
2025;AL;Piemonte;160303;P;rifiuti inorganici contenenti sostanze pericolose;R5;R;125930;kg
2025;AL;Piemonte;160304;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R4;R;120388;kg
2025;AL;Piemonte;160305;P;rifiuti organici contenenti sostanze pericolose;R1;R;55762;kg
2025;AL;Piemonte;160305;P;rifiuti organici contenenti sostanze pericolose;R6;R;19210;kg
2025;AL;Piemonte;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R12;R;77780;kg
2025;AL;Piemonte;160504;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;D9;D;2740;kg
2025;AL;Piemonte;160504;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R3;R;139;kg
2025;AL;Piemonte;160504;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R5;R;87;kg
2025;AL;Piemonte;160505;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;D9;D;19376;kg
2025;AL;Piemonte;160505;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R13;R;210;kg
2025;AL;Piemonte;160505;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R5;R;40;kg
2025;AL;Piemonte;160507;P;sostanze chimiche inorganiche di scarto contenenti o costituite da sostanze pericolose;R5;R;4140;kg
2025;AL;Piemonte;160601;P;batterie al piombo;R12;R;476677;kg
2025;AL;Piemonte;160602;P;batterie al nichel-cadmio;R12;R;114206;kg
2025;AL;Piemonte;160604;NP;batterie alcaline (tranne 16 06 03);R12;R;534052;kg
2025;AL;Piemonte;160604;NP;batterie alcaline (tranne 16 06 03);R13;R;35000;kg
2025;AL;Piemonte;160605;NP;altre batterie e accumulatori;R12;R;1115908;kg
2025;AL;Piemonte;160709;P;rifiuti contenenti altre sostanze pericolose;R6;R;76400;kg
2025;AL;Piemonte;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D13;D;174720;kg
2025;AL;Piemonte;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D8;D;5159290;kg
2025;AL;Piemonte;161103;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;R4;R;34;kg
2025;AL;Piemonte;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;;;480270;kg
2025;AL;Piemonte;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R4;R;1030;kg
2025;AL;Piemonte;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R5;R;7741260;kg
2025;AL;Piemonte;161106;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;;;47700;kg
2025;AL;Piemonte;161106;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;R13;R;208790;kg
2025;AL;Piemonte;161106;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;R5;R;4965699;kg
2025;AL;Piemonte;170101;NP;cemento;R13;R;93240;kg
2025;AL;Piemonte;170101;NP;cemento;R5;R;71913698;kg
2025;AL;Piemonte;170102;NP;mattoni;R5;R;55250;kg
2025;AL;Piemonte;170103;NP;mattonelle e ceramiche;R5;R;187810;kg
2025;AL;Piemonte;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R13;R;336740;kg
2025;AL;Piemonte;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R3;R;7140;kg
2025;AL;Piemonte;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R5;R;17972590;kg
2025;AL;Piemonte;170201;NP;legno;R12;R;45420;kg
2025;AL;Piemonte;170201;NP;legno;R13;R;502450;kg
2025;AL;Piemonte;170201;NP;legno;R3;R;6160;kg
2025;AL;Piemonte;170201;NP;legno;R5;R;30100;kg
2025;AL;Piemonte;170202;NP;vetro;R13;R;57850;kg
2025;AL;Piemonte;170203;NP;plastica;D13;D;8380;kg
2025;AL;Piemonte;170203;NP;plastica;D15;D;3680;kg
2025;AL;Piemonte;170203;NP;plastica;R12;R;537410;kg
2025;AL;Piemonte;170203;NP;plastica;R13;R;70623;kg
2025;AL;Piemonte;170203;NP;plastica;R5;R;1760;kg
2025;AL;Piemonte;170204;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;R13;R;19503;kg
2025;AL;Piemonte;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R12;R;44960;kg
2025;AL;Piemonte;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R13;R;879890;kg
2025;AL;Piemonte;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R5;R;108170467;kg
2025;AL;Piemonte;170401;NP;rame, bronzo, ottone;;;32160;kg
2025;AL;Piemonte;170401;NP;rame, bronzo, ottone;R12;R;45982;kg
2025;AL;Piemonte;170401;NP;rame, bronzo, ottone;R13;R;157920;kg
2025;AL;Piemonte;170401;NP;rame, bronzo, ottone;R4;R;12468569;kg
2025;AL;Piemonte;170402;NP;alluminio;R12;R;29871;kg
2025;AL;Piemonte;170402;NP;alluminio;R13;R;1970;kg
2025;AL;Piemonte;170402;NP;alluminio;R4;R;1292835;kg
2025;AL;Piemonte;170403;NP;piombo;R13;R;520;kg
2025;AL;Piemonte;170403;NP;piombo;R4;R;285323;kg
2025;AL;Piemonte;170404;NP;zinco;R12;R;3540;kg
2025;AL;Piemonte;170404;NP;zinco;R4;R;777880;kg
2025;AL;Piemonte;170405;NP;ferro e acciaio;;;17820;kg
2025;AL;Piemonte;170405;NP;ferro e acciaio;R12;R;146892;kg
2025;AL;Piemonte;170405;NP;ferro e acciaio;R13;R;466820;kg
2025;AL;Piemonte;170405;NP;ferro e acciaio;R4;R;12552998;kg
2025;AL;Piemonte;170407;NP;metalli misti;;;16;kg
2025;AL;Piemonte;170407;NP;metalli misti;R12;R;724325;kg
2025;AL;Piemonte;170407;NP;metalli misti;R13;R;26454;kg
2025;AL;Piemonte;170407;NP;metalli misti;R4;R;883835;kg
2025;AL;Piemonte;170410;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R12;R;12760;kg
2025;AL;Piemonte;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R12;R;490445;kg
2025;AL;Piemonte;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R13;R;8620;kg
2025;AL;Piemonte;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R4;R;578443;kg
2025;AL;Piemonte;170503;P;terra e rocce, contenenti sostanze pericolose;R13;R;234180;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;;;1235710;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D1;D;28536970;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D13;D;1654300;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R10;R;14553330;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R13;R;1457740;kg
2025;AL;Piemonte;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R5;R;31008490;kg
2025;AL;Piemonte;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D13;D;34180;kg
2025;AL;Piemonte;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D15;D;8480;kg
2025;AL;Piemonte;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R12;R;255120;kg
2025;AL;Piemonte;170604;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R13;R;2260;kg
2025;AL;Piemonte;170605;P;materiali da costruzione contenenti amianto;D1;D;874630;kg
2025;AL;Piemonte;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R12;R;103520;kg
2025;AL;Piemonte;170802;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R5;R;154490;kg
2025;AL;Piemonte;170903;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;R13;R;7360;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;;;114730;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D1;D;1067230;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D13;D;6280;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R12;R;128040;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R13;R;3186260;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R3;R;503740;kg
2025;AL;Piemonte;170904;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R5;R;506770178;kg
2025;AL;Piemonte;190112;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;R4;R;85;kg
2025;AL;Piemonte;190203;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D8;D;2894470;kg
2025;AL;Piemonte;190204;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R6;R;164480;kg
