report_id;da_run;a_run;tipo_variazione;Anno;Provincia produttore;Materiale;Unita di misura;Regione;Materiale_ID;Valore_prec;Valore_att;Delta;Stato
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;Aggregati riciclati;kg;Puglia;5;138471089.0;139450909.0;979820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;Altri Ammendanti;kg;Puglia;3;8500000.0;9200000.0;700000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;Altro;kg;Puglia;23;2566781.0;3287601.0;720820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;CSS – combustibile;kg;Puglia;13;8295080.0;8819080.0;524000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;Plastica;kg;Puglia;11;22568436.0;23566090.0;997654.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TA;Rottami di ferro e acciaio;kg;Puglia;8;13985764.0;14661504.0;675740.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TE;Aggregati riciclati;kg;Abruzzo;5;153375920.0;157899560.0;4523640.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TE;Altro;kg;Abruzzo;23;10224691.0;10306091.0;81400.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TE;Carta e cartone;kg;Abruzzo;10;19152072.0;19158062.0;5990.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TE;Plastica;kg;Abruzzo;11;24462100.0;25175875.0;713775.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TE;Rottami di ferro e acciaio;kg;Abruzzo;8;44756632.0;45131632.0;375000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Aggregati riciclati;kg;Trentino Alto Adige;5;565339646.0;567920006.0;2580360.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Altro;kg;Trentino Alto Adige;23;9761091.0;9927695.0;166604.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Ammendante compostato misto;kg;Trentino Alto Adige;2;20392661.0;20527181.0;134520.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Granulato di Conglomerato bituminoso;kg;Trentino Alto Adige;20;130871810.0;132459910.0;1588100.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Legno e sughero;kg;Trentino Alto Adige;12;6051158.0;6053558.0;2400.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Plastica;kg;Trentino Alto Adige;11;3110896.0;3230824.0;119928.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Rottami di alluminio;kg;Trentino Alto Adige;6;441891.0;460991.0;19100.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TN;Rottami di ferro e acciaio;kg;Trentino Alto Adige;8;128094118.0;129364860.0;1270742.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Aggregati riciclati;kg;Piemonte;5;1144784878.0;1161099718.0;16314840.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Altro;kg;Piemonte;23;25505058.0;25554560.0;49502.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Ammendante compostato misto;kg;Piemonte;2;5836616.0;9463486.0;3626870.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Ammendante compostato verde;kg;Piemonte;1;7875415.0;8615415.0;740000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Carta e cartone;kg;Piemonte;10;105923373.0;109777823.0;3854450.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Gomma vulcanizzata da PFU;kg;Piemonte;22;3698374.0;3721374.0;23000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Granulato di Conglomerato bituminoso;kg;Piemonte;20;307001734.0;308053074.0;1051340.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Legno e sughero;kg;Piemonte;12;12755349.0;12983287.0;227938.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Plastica;kg;Piemonte;11;20232796.0;20458640.0;225844.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Rottami di alluminio;kg;Piemonte;6;6066154.0;6200852.0;134698.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Rottami di ferro e acciaio;kg;Piemonte;8;312682365.0;319192697.0;6510332.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TO;Rottami di rame;kg;Piemonte;9;5507953.0;5698809.0;190856.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TP;Aggregati riciclati;kg;Sicilia;5;149168318.0;151228318.0;2060000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TP;Carta e cartone;kg;Sicilia;10;7932114.0;8150398.0;218284.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Aggregati riciclati;kg;Umbria;5;288574199.0;290928019.0;2353820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Altro;kg;Umbria;23;11100812.0;11426628.0;325816.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Carta e cartone;kg;Umbria;10;12628290.0;13064630.0;436340.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Gomma vulcanizzata da PFU;kg;Umbria;22;1775090.0;1833383.0;58293.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Plastica;kg;Umbria;11;13642071.0;14062254.0;420183.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Rottami di alluminio;kg;Umbria;6;568544.0;634799.0;66255.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TR;Rottami di ferro e acciaio;kg;Umbria;8;23048518.0;23481568.0;433050.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TS;Carta e cartone;kg;Friuli Venezia Giulia;10;9812555.0;9967055.0;154500.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Aggregati riciclati;kg;Veneto;5;670595793.0;677253190.0;6657397.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Altro;kg;Veneto;23;69376066.0;70100783.0;724717.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Carta e cartone;kg;Veneto;10;146291357.0;147096127.0;804770.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Gomma vulcanizzata da PFU;kg;Veneto;22;3612108.0;3778657.0;166549.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Legno e sughero;kg;Veneto;12;5030760.0;5062154.0;31394.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Plastica;kg;Veneto;11;50237079.0;50322021.0;84942.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Rottami di alluminio;kg;Veneto;6;3028815.0;3172735.0;143920.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Rottami di ferro e acciaio;kg;Veneto;8;221420540.0;240623679.0;19203139.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;TV;Rottami di rame;kg;Veneto;9;770940.0;795984.0;25044.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;UD;Ammendante compostato verde;kg;Friuli Venezia Giulia;1;5193670.0;5299880.0;106210.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;UD;Carta e cartone;kg;Friuli Venezia Giulia;10;25711370.0;26223500.0;512130.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;UD;Plastica;kg;Friuli Venezia Giulia;11;21053368.0;21511388.0;458020.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;UD;Rottami di ferro e acciaio;kg;Friuli Venezia Giulia;8;1322363663.0;1324380897.0;2017234.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;UD;Rottami di rame;kg;Friuli Venezia Giulia;9;672593.0;676813.0;4220.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Aggregati riciclati;kg;Lombardia;5;285231266.0;319594896.0;34363630.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Altro;kg;Lombardia;23;60193365.0;60197805.0;4440.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Carta e cartone;kg;Lombardia;10;40857483.0;42210833.0;1353350.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Granulato di Conglomerato bituminoso;kg;Lombardia;20;25953100.0;26962760.0;1009660.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Legno e sughero;kg;Lombardia;12;3975625.0;3979045.0;3420.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Plastica;kg;Lombardia;11;34152271.0;35342020.0;1189749.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Rottami di alluminio;kg;Lombardia;6;5985593.0;5998173.0;12580.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Rottami di ferro e acciaio;kg;Lombardia;8;56634964.0;57067304.0;432340.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Rottami di rame;kg;Lombardia;9;1776458.0;1776968.0;510.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VA;Rottami di vetro;kg;Lombardia;7;349318537.0;359091307.0;9772770.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VB;Aggregati riciclati;kg;Piemonte;5;37215960.0;39468700.0;2252740.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VB;Altro;kg;Piemonte;23;1387258.0;1473563.0;86305.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VB;Rottami di ferro e acciaio;kg;Piemonte;8;46129717.0;46476492.0;346775.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VC;Aggregati riciclati;kg;Piemonte;5;280532474.0;284010294.0;3477820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VC;Altro;kg;Piemonte;23;45324973.0;47798874.0;2473901.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VC;Carta e cartone;kg;Piemonte;10;25579608.0;25642453.0;62845.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VC;Rottami di alluminio;kg;Piemonte;6;12531.0;13469.0;938.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VC;Rottami di ferro e acciaio;kg;Piemonte;8;1214731.0;1234631.0;19900.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Aggregati riciclati;kg;Veneto;5;233604931.0;238240101.0;4635170.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Altro;kg;Veneto;23;47687715.0;49511585.0;1823870.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Carta e cartone;kg;Veneto;10;72777455.0;75040435.0;2262980.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Granulato di Conglomerato bituminoso;kg;Veneto;20;23079630.0;27825130.0;4745500.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Legno e sughero;kg;Veneto;12;4431050.0;4511780.0;80730.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Plastica;kg;Veneto;11;8591980.0;8699897.0;107917.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Rottami di alluminio;kg;Veneto;6;3593693.0;3680325.0;86632.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Rottami di ferro e acciaio;kg;Veneto;8;112354770.0;115039186.0;2684416.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Rottami di rame;kg;Veneto;9;1915040.0;1930371.0;15331.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VE;Rottami di vetro;kg;Veneto;7;53185500.0;60835500.0;7650000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Aggregati riciclati;kg;Veneto;5;564643664.0;571800114.0;7156450.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Altri Fertilizzanti;kg;Veneto;19;16058260.0;16306700.0;248440.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Altro;kg;Veneto;23;91538589.0;92348188.0;809599.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Ammendante compostato misto;kg;Veneto;2;799300.0;993400.0;194100.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Carta e cartone;kg;Veneto;10;80357686.0;80411956.0;54270.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Granulato di Conglomerato bituminoso;kg;Veneto;20;88445880.0;96398880.0;7953000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Legno e sughero;kg;Veneto;12;25830455.0;26425825.0;595370.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Plastica;kg;Veneto;11;30110612.0;30635652.0;525040.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Rottami di alluminio;kg;Veneto;6;5432658.0;5633053.0;200395.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Rottami di ferro e acciaio;kg;Veneto;8;153978950.0;157199365.0;3220415.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Rottami di rame;kg;Veneto;9;5108803.0;5196713.0;87910.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VI;Tessili;kg;Veneto;14;281713.0;285827.0;4114.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Aggregati riciclati;kg;Veneto;5;6511789351.0;6566015301.0;54225950.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Altri Ammendanti;kg;Veneto;3;94940820.0;95133880.0;193060.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Altri Fertilizzanti;kg;Veneto;19;1209880.0;1301780.0;91900.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Altro;kg;Veneto;23;164056699.0;165215019.0;1158320.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Ammendante compostato misto;kg;Veneto;2;8457850.0;8782670.0;324820.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;CSS – combustibile;kg;Veneto;13;630450.0;766900.0;136450.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Carta e cartone;kg;Veneto;10;105115052.0;105641582.0;526530.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Granulato di Conglomerato bituminoso;kg;Veneto;20;189869910.0;190360370.0;490460.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Legno e sughero;kg;Veneto;12;4783020.0;4803890.0;20870.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Plastica;kg;Veneto;11;7826331.0;8102331.0;276000.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Rottami di alluminio;kg;Veneto;6;3061063.0;3079623.0;18560.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Rottami di ferro e acciaio;kg;Veneto;8;315297666.0;319637643.0;4339977.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VR;Rottami di rame;kg;Veneto;9;1577246.0;1586358.0;9112.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VT;Altro;kg;Lazio;23;27636375.0;28150125.0;513750.0;riga preesistente
57;2026-09-07;2026-09-15;accumulo anno corrente;2026;VT;Carta e cartone;kg;Lazio;10;19760213.0;19949430.0;189217.0;riga preesistente
