report_id;da_run;a_run;tipo_variazione;Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Valore_prec;Valore_att;Delta;Stato
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LI;200307;kg;Toscana;NP;rifiuti ingombranti;1477228.0;1478488.0;1260.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;020204;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;6686330.0;6696330.0;10000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;020305;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;5166829.0;5523909.0;357080.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;020502;kg;Lombardia;NP;fanghi da trattamento in loco degli effluenti;3470320.0;3490320.0;20000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;020704;kg;Lombardia;NP;scarti inutilizzabili per il consumo o la trasformazione;152150.0;158350.0;6200.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;050103;kg;Lombardia;P;morchie da fondi di serbatoi;233930.0;398990.0;165060.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;050106;kg;Lombardia;P;fanghi oleosi prodotti dalla manutenzione di impianti e apparecchiature;363720.0;380460.0;16740.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;060101;kg;Lombardia;P;acido solforico e acido solforoso;4023613.0;4761513.0;737900.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;060314;kg;Lombardia;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;127720.0;133220.0;5500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;060502;kg;Lombardia;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;21590.0;33690.0;12100.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070101;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;2786000.0;3167000.0;381000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070104;kg;Lombardia;P;altri solventi organici, soluzioni di lavaggio e acque madri;68377.0;70477.0;2100.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070212;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 02 11;315110.0;365850.0;50740.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070213;kg;Lombardia;NP;rifiuti plastici;213479.0;216879.0;3400.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070301;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;0.0;500.0;500.0;riga nuova
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070501;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;4789899.0;4789911.0;12.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070601;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;4720659.0;4979279.0;258620.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070608;kg;Lombardia;P;altri fondi e residui di reazione;274500.0;317500.0;43000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070612;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;990941.0;996068.0;5127.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;070701;kg;Lombardia;P;soluzioni acquose di lavaggio e acque madri;6327950.0;6334950.0;7000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;080111;kg;Lombardia;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;327492.0;331492.0;4000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;080121;kg;Lombardia;P;residui di pittura o di sverniciatori;1087.0;1092.0;5.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;080317;kg;Lombardia;P;toner per stampa esauriti, contenenti sostanze pericolose;1090.0;1094.0;4.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;080318;kg;Lombardia;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;7672.0;7684.0;12.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;090101;kg;Lombardia;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;1969.0;2986.0;1017.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;090102;kg;Lombardia;P;soluzioni di sviluppo per lastre offset a base acquosa;696.0;1680.0;984.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;090102;l;Lombardia;P;soluzioni di sviluppo per lastre offset a base acquosa;240.0;0.0;-240.0;riga scomparsa
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;090104;kg;Lombardia;P;soluzioni di fissaggio;1316.0;1348.0;32.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;100101;kg;Lombardia;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);1320550.0;1350630.0;30080.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;100115;kg;Lombardia;NP;ceneri pesanti, scorie e polveri di caldaia prodotte dal coincenerimento, diversi da quelli di cui alla voce 10 01 14;3794780.0;3914600.0;119820.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;100116;kg;Lombardia;P;ceneri leggere prodotte dal coincenerimento, contenenti sostanze pericolose;929863.0;952763.0;22900.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;110111;kg;Lombardia;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;17970.0;45970.0;28000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120101;kg;Lombardia;NP;limatura e trucioli di metalli ferrosi;1471433.0;1502073.0;30640.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120103;kg;Lombardia;NP;limatura e trucioli di metalli non ferrosi;765848.0;797158.0;31310.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120105;kg;Lombardia;NP;limatura e trucioli di materiali plastici;361564.0;374984.0;13420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120109;kg;Lombardia;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;630044.0;662824.0;32780.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120116;kg;Lombardia;P;residui di materiale di sabbiatura, contenente sostanze pericolose;9452.0;9522.0;70.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120118;kg;Lombardia;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;30718.0;30788.0;70.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120199;kg;Lombardia;NP;rifiuti non specificati altrimenti;1598387.0;1676177.0;77790.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;120301;kg;Lombardia;P;soluzioni acquose di lavaggio;237638.0;237688.0;50.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;130205;kg;Lombardia;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;105254577.0;105809084.0;554507.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;130208;kg;Lombardia;P;altri oli per motori, ingranaggi e lubrificazione;370810.0;375584.0;4774.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;130506;kg;Lombardia;P;oli prodotti da separatori olio/acqua;0.0;500.0;500.0;riga nuova
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;130802;kg;Lombardia;P;altre emulsioni;264115.0;265878.0;1763.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;140601;kg;Lombardia;P;clorofluorocarburi, HCFC, HFC;815.0;886.0;71.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;140602;kg;Lombardia;P;altri solventi e miscele di solventi alogenati;737.0;819.0;82.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;140603;kg;Lombardia;P;altri solventi e miscele di solventi;85463.0;87705.0;2242.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;140604;kg;Lombardia;P;fanghi o rifiuti solidi, contenenti solventi alogenati;3219.0;3293.0;74.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150101;kg;Lombardia;NP;imballaggi di carta e cartone;11789696.0;11971178.0;181482.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150102;kg;Lombardia;NP;imballaggi di plastica;3627033.0;3678902.0;51869.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150103;kg;Lombardia;NP;imballaggi in legno;5174896.0;5287188.0;112292.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150104;kg;Lombardia;NP;imballaggi metallici;246482.0;248482.0;2000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150106;kg;Lombardia;NP;imballaggi in materiali misti;5513145.0;5703945.0;190800.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150107;kg;Lombardia;NP;imballaggi di vetro;859781.0;874381.0;14600.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150110;kg;Lombardia;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;1536986.0;1557268.0;20282.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150111;kg;Lombardia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;6029.0;6122.0;93.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150202;kg;Lombardia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;331708.0;333210.0;1502.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;150203;kg;Lombardia;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;67109.0;70280.0;3171.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160103;kg;Lombardia;NP;pneumatici fuori uso;161600.0;164261.0;2661.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160104;kg;Lombardia;P;veicoli fuori uso;548413.0;659113.0;110700.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160107;kg;Lombardia;P;filtri dell'olio;203805.0;204508.0;703.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160112;kg;Lombardia;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;26492.0;26605.0;113.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160113;kg;Lombardia;P;liquidi per freni;6681.0;6731.0;50.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160114;kg;Lombardia;P;liquidi antigelo contenenti sostanze pericolose;75671.0;77795.0;2124.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160117;kg;Lombardia;NP;metalli ferrosi;229856.0;230528.0;672.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160119;kg;Lombardia;NP;plastica;42932.0;43009.0;77.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160120;kg;Lombardia;NP;vetro;27866.0;27971.0;105.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160121;kg;Lombardia;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;23999.0;24234.0;235.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160211;kg;Lombardia;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;61894.0;62094.0;200.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160213;kg;Lombardia;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;72273.0;72295.0;22.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160214;kg;Lombardia;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;276835.0;277736.0;901.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160216;kg;Lombardia;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;20814.0;21262.0;448.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160304;kg;Lombardia;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;49844.0;59844.0;10000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160305;kg;Lombardia;P;rifiuti organici contenenti sostanze pericolose;860899.0;901378.0;40479.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160306;kg;Lombardia;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;604115.0;671186.0;67071.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160504;kg;Lombardia;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;80758.0;80784.0;26.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160506;kg;Lombardia;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;7220.0;7380.0;160.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160601;kg;Lombardia;P;batterie al piombo;445170.0;451938.0;6768.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160605;kg;Lombardia;NP;altre batterie e accumulatori;3259.0;3272.0;13.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160708;kg;Lombardia;P;rifiuti contenenti oli;110693.0;110742.0;49.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;160802;kg;Lombardia;P;catalizzatori esauriti contenenti metalli di transizione pericolosi o composti di metalli di transizione pericolosi;86220.0;171680.0;85460.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;161002;kg;Lombardia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;34923819.0;35233312.0;309493.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;161104;kg;Lombardia;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;535650.0;713470.0;177820.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;161106;kg;Lombardia;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;61239.0;76119.0;14880.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170101;kg;Lombardia;NP;cemento;11698897.0;11754837.0;55940.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170201;kg;Lombardia;NP;legno;201434.0;201634.0;200.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170202;kg;Lombardia;NP;vetro;11349.0;11407.0;58.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170203;kg;Lombardia;NP;plastica;86323.0;86456.0;133.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170402;kg;Lombardia;NP;alluminio;219174.0;220955.0;1781.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170405;kg;Lombardia;NP;ferro e acciaio;9395564.0;9591611.0;196047.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170407;kg;Lombardia;NP;metalli misti;43148.0;43567.0;419.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170410;kg;Lombardia;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;335.0;345.0;10.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170504;kg;Lombardia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;67114410.0;69787890.0;2673480.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170603;kg;Lombardia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;130734.0;131694.0;960.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170604;kg;Lombardia;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;38936.0;48536.0;9600.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170605;kg;Lombardia;P;materiali da costruzione contenenti amianto;844625.0;859120.0;14495.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170903;kg;Lombardia;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;26390.0;25610.0;-780.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;170904;kg;Lombardia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;50487562.0;52439102.0;1951540.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180103;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;261763.0;287853.0;26090.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180103;l;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;251615.0;282116.0;30501.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180106;l;Lombardia;P;sostanze chimiche pericolose o contenenti sostanze pericolose;7433.0;9096.0;1663.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180107;l;Lombardia;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;17120.0;19565.0;2445.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180109;kg;Lombardia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;382284.0;382294.0;10.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;180202;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;18472.0;18572.0;100.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;190699;kg;Lombardia;NP;rifiuti non specificati altrimenti;17409000.0;19209000.0;1800000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;190703;kg;Lombardia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;3375070.0;3778650.0;403580.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;190801;kg;Lombardia;NP;Residui di vagliatura;135130.0;139130.0;4000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;190805;kg;Lombardia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;134529010.0;134971010.0;442000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;190901;kg;Lombardia;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;20850.0;21000.0;150.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191101;kg;Lombardia;P;filtri di argilla esauriti;187560.0;213560.0;26000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191103;kg;Lombardia;P;rifiuti liquidi acquosi;475390.0;505100.0;29710.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191106;kg;Lombardia;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 19 11 05;166120.0;178260.0;12140.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191201;kg;Lombardia;NP;carta e cartone;783530.0;796390.0;12860.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191202;kg;Lombardia;NP;metalli ferrosi;11818020.0;12546385.0;728365.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191203;kg;Lombardia;NP;metalli non ferrosi;1657588.0;1694608.0;37020.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191204;kg;Lombardia;NP;plastica e gomma;7427886.0;7592036.0;164150.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191205;kg;Lombardia;NP;vetro;225981.0;226781.0;800.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191207;kg;Lombardia;NP;legno diverso da quello di cui alla voce 19 12 06;10343094.0;10538534.0;195440.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191209;kg;Lombardia;NP;minerali (ad esempio sabbia, rocce);62891091.0;64646851.0;1755760.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;191212;kg;Lombardia;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;86041599.0;90242199.0;4200600.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200101;kg;Lombardia;NP;carta e cartone;608686.0;642946.0;34260.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200121;kg;Lombardia;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;5745.0;5760.0;15.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200123;kg;Lombardia;P;apparecchiature fuori uso contenenti clorofluorocarburi;39889.0;40289.0;400.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200125;kg;Lombardia;NP;oli e grassi commestibili;7286.0;8576.0;1290.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200140;kg;Lombardia;NP;metalli;347770.0;348910.0;1140.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200303;kg;Lombardia;NP;residui della pulizia stradale;331240.0;331260.0;20.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LO;200307;kg;Lombardia;NP;rifiuti ingombranti;908500.0;912780.0;4280.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;010413;kg;Lazio;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;83192.0;83194.0;2.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020103;kg;Lazio;NP;scarti di tessuti vegetali;13240.0;13440.0;200.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020103;l;Lazio;NP;scarti di tessuti vegetali;215000.0;265000.0;50000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020104;kg;Lazio;NP;rifiuti plastici (ad esclusione degli imballaggi);4156160.0;4178250.0;22090.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020201;kg;Lazio;NP;fanghi da operazioni di lavaggio e pulizia;38830.0;39030.0;200.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020203;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;10445620.0;10625040.0;179420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020301;l;Lazio;NP;fanghi prodotti da operazioni di lavaggio, pulizia, sbucciatura, centrifugazione e separazione;0.0;10000.0;10000.0;riga nuova
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020304;kg;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;12106241.0;12114661.0;8420.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020304;l;Lazio;NP;scarti inutilizzabili per il consumo o la trasformazione;310000.0;330000.0;20000.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;020399;kg;Lazio;NP;rifiuti non specificati altrimenti;13890.0;14386.0;496.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;030105;kg;Lazio;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;516618.0;526319.0;9701.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;040222;kg;Lazio;NP;rifiuti da fibre tessili lavorate;368300.0;373800.0;5500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070101;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;2592340.0;2616520.0;24180.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070112;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;221630.0;234680.0;13050.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070213;kg;Lazio;NP;rifiuti plastici;142025.0;145525.0;3500.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070401;l;Lazio;P;soluzioni acquose di lavaggio e acque madri;478.0;594.0;116.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070501;kg;Lazio;P;soluzioni acquose di lavaggio e acque madri;4189652.0;4189665.0;13.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070512;kg;Lazio;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;1099504.0;1115814.0;16310.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070513;kg;Lazio;P;rifiuti solidi contenenti sostanze pericolose;676259.0;677875.0;1616.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070612;kg;Lazio;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;125003.0;125753.0;750.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;070704;kg;Lazio;P;altri solventi organici, soluzioni di lavaggio e acque madri;62667.0;62706.0;39.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;080111;kg;Lazio;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;105358.0;106353.0;995.0;riga preesistente
56;2026-09-07;2026-09-15;accumulo anno corrente;2026;LT;080116;kg;Lazio;NP;fanghi acquosi contenenti pitture e vernici, diversi da quelli di cui alla voce 08 01 15;3520.0;8770.0;5250.0;riga preesistente
